env_step,episode,epsilon,episode_reward,total_waiting_time,throughput,loss
77600,107,0.1,-863.1290561854839,249.0,2859,0.01104219350963831
77800,108,0.1,-138.13996377587318,116.0,26,0.07941799610853195
78000,108,0.1,-360.14956441521645,129.0,1114,0.009856993332505226
78200,108,0.1,-571.2092014849186,118.0,2227,0.01785953715443611
78400,108,0.1,-781.0187951624393,114.0,3319,0.007190272212028503
78600,109,0.1,-283.1198980193585,166.0,414,0.02097979746758938
78800,109,0.1,-569.2495462279767,219.0,1535,0.010227331891655922
79000,109,0.1,-706.8392326217145,130.0,2662,0.10283144563436508
79200,109,0.1,-986.1089512687176,169.0,3777,0.007210329174995422
79400,110,0.1,-288.70972377061844,77.0,882,0.012219948694109917
79600,110,0.1,-719.6094153523445,273.0,1999,0.01917467638850212
79800,110,0.1,-788.7791293263435,107.0,3102,0.012869595550000668
80000,111,0.1,-201.319886803627,128.0,190,0.012261319905519485
80200,111,0.1,-407.47950088977814,107.0,1318,0.15648594498634338
80400,111,0.1,-697.8092695474625,139.0,2447,0.1139339730143547
80600,111,0.1,-903.1291290521622,61.0,3546,0.1423978954553604
80800,112,0.1,-262.9098955690861,59.0,657,0.013430636376142502
81000,112,0.1,-575.2697282135487,98.0,1764,0.1735765039920807
81200,112,0.1,-922.8795967400074,170.0,2863,0.013528205454349518
81400,113,0.1,-89.1699823141098,58.0,25,0.014473089016973972
81600,113,0.1,-434.0997987985611,126.0,1115,0.017908181995153427
81800,113,0.1,-671.2496529817581,78.0,2223,0.01546845119446516
82000,113,0.1,-961.8294740915298,96.0,3315,0.01972617767751217
82200,114,0.1,-249.54990946874022,106.0,415,0.04501314088702202
82400,114,0.1,-510.2598253451288,83.0,1546,0.025424448773264885
82600,114,0.1,-782.2397366724908,68.0,2676,0.02095686085522175
82800,114,0.1,-1167.8296328745782,161.0,3781,0.02012229897081852
83000,115,0.1,-390.0999798774719,121.0,880,0.01511028129607439
83200,115,0.1,-688.6699357032776,122.0,1997,0.019353440031409264
83400,115,0.1,-929.629885673523,74.0,3100,0.023112565279006958
83600,116,0.1,-176.1999469678849,82.0,205,0.020306285470724106
83800,116,0.1,-585.6398492734879,193.0,1330,0.017901919782161713
84000,116,0.1,-844.1996994893998,165.0,2449,0.016849197447299957
84200,116,0.1,-1042.759597627446,77.0,3542,0.03887247294187546
84400,117,0.1,-338.4099155943841,127.0,658,0.02272266522049904
84600,117,0.1,-556.4997664969414,81.0,1771,0.015476544387638569
84800,117,0.1,-782.3296257536858,41.0,2863,0.01981925405561924
85000,118,0.1,-130.52001356892288,98.0,29,0.010531676933169365
85200,118,0.1,-348.5698282700032,42.0,1118,0.021111564710736275
85400,118,0.1,-668.5296370964497,97.0,2231,0.017760243266820908
85600,118,0.1,-942.4394466858357,107.0,3321,0.015676522627472878
85800,119,0.1,-242.15996151976287,99.0,425,0.052278365939855576
86000,119,0.1,-520.4797540288419,112.0,1546,0.02062479965388775
86200,119,0.1,-757.239522991702,82.0,2659,0.016806302592158318
86400,119,0.1,-1030.2093563657254,94.0,3777,0.015050767920911312
86600,120,0.1,-318.26985403336585,72.0,882,0.020938683301210403
86800,120,0.1,-633.1396889332682,125.0,1992,0.011376646347343922
87000,120,0.1,-833.8294753674418,61.0,3107,0.04474172368645668
87200,121,0.1,-163.4499978981912,76.0,202,0.017916934564709663
87400,121,0.1,-480.30978679284453,130.0,1323,0.009905909188091755
87600,121,0.1,-738.4596281014383,121.0,2449,0.018685244023799896
87800,121,0.1,-985.289376731962,102.0,3535,0.011908183805644512
88000,122,0.1,-315.12990789301693,121.0,648,0.017729036509990692
88200,122,0.1,-592.3397486675531,131.0,1758,0.010174892842769623
88400,122,0.1,-815.0496690738946,85.0,2874,0.02083342894911766
88600,123,0.1,-107.33001303486526,68.0,29,0.0637844055891037
88800,123,0.1,-384.48982596211135,70.0,1120,0.016813850030303
89000,123,0.1,-702.0196588020772,116.0,2225,0.023616015911102295
89200,123,0.1,-966.59955692105,102.0,3314,0.016731159761548042
89400,124,0.1,-249.8499508779496,94.0,423,0.02677503600716591
89600,124,0.1,-493.4297924917191,56.0,1548,0.02472933568060398
89800,124,0.1,-755.3395951669663,54.0,2659,0.029703741893172264
90000,124,0.1,-1033.3894194643945,55.0,3782,0.022870996966958046
90200,125,0.1,-332.9999021291733,78.0,874,0.011486249975860119
90400,125,0.1,-617.4497836828232,74.0,2004,0.021263347938656807
90600,125,0.1,-916.349730849266,90.0,3106,0.02288021892309189
90800,126,0.1,-178.6399607937783,86.0,209,0.01640673726797104
91000,126,0.1,-472.90984037332237,86.0,1323,0.02918858826160431
91200,126,0.1,-783.1097698491067,98.0,2446,0.03491104021668434
91400,126,0.1,-1096.4997000973672,117.0,3543,0.024028124287724495
91600,127,0.1,-288.48992961645126,82.0,658,0.0378369502723217
91800,127,0.1,-594.6698436141014,91.0,1771,0.2517089545726776
92000,127,0.1,-907.2298077940941,102.0,2865,0.02114604227244854
92200,128,0.1,-99.40001123957336,67.0,34,0.019123319536447525
92400,128,0.1,-457.2999173980206,139.0,1119,0.026955077424645424
92600,128,0.1,-775.7897762637585,176.0,2227,0.021218962967395782
92800,128,0.1,-954.9696802478284,70.0,3318,0.016701187938451767
93000,129,0.1,-237.86994304135442,96.0,414,0.03521331772208214
93200,129,0.1,-498.50983848050237,69.0,1551,0.03124913014471531
93400,129,0.1,-828.1696757264435,119.0,2662,0.036223236471414566
93600,129,0.1,-1073.4295276589692,84.0,3774,0.030355483293533325
93800,130,0.1,-319.0798491220921,72.0,882,0.02149091847240925
94000,130,0.1,-624.7197693567723,93.0,1998,0.041032448410987854
94200,130,0.1,-954.3596132975072,159.0,3109,0.03908843919634819
94400,131,0.1,-209.60998025536537,123.0,202,0.014514909125864506
94600,131,0.1,-480.01986518502235,119.0,1318,0.023874837905168533
94800,131,0.1,-793.7097894251347,153.0,2451,0.023644162341952324
95000,131,0.1,-1039.3496967852116,114.0,3538,0.022395756095647812
95200,132,0.1,-309.3099123798311,118.0,659,0.025012196972966194
95400,132,0.1,-540.2997726760805,81.0,1765,0.024657389149069786
95600,132,0.1,-838.6095914207399,98.0,2874,0.011475377716124058
95800,133,0.1,-96.86000644229352,65.0,28,0.026406625285744667
96000,133,0.1,-430.4699078705162,123.0,1124,0.028413211926817894
96200,133,0.1,-723.4198099281639,120.0,2222,0.02590375393629074
96400,133,0.1,-985.3297153618187,109.0,3323,0.020601078867912292
96600,134,0.1,-271.2399366926402,136.0,418,0.08404748141765594
96800,134,0.1,-565.9198187422007,156.0,1549,0.02423059195280075
97000,134,0.1,-731.2396663259715,56.0,2668,0.03128144145011902
97200,134,0.1,-1053.399596793577,91.0,3781,0.015132824890315533
97400,135,0.1,-394.489964036271,131.0,884,0.030159927904605865
97600,135,0.1,-573.4398241322488,20.0,1998,0.013396789319813251
97800,135,0.1,-912.9196930211037,80.0,3107,0.03062160313129425
98000,136,0.1,-179.16998505219817,85.0,202,0.021837085485458374
98200,136,0.1,-507.79985093697906,122.0,1325,0.015515641309320927
98400,136,0.1,-760.6197838746011,96.0,2449,0.03583043813705444
98600,136,0.1,-1063.8996515236795,139.0,3544,0.00927062425762415
98800,137,0.1,-247.39990957826376,59.0,655,0.02441192790865898
99000,137,0.1,-508.41973980516195,55.0,1773,0.021060220897197723
99200,137,0.1,-828.6395793780684,112.0,2866,0.015451853163540363
99400,138,0.1,-136.2299755718559,111.0,23,0.019024226814508438
99600,138,0.1,-354.4198425915092,69.0,1115,0.017680371180176735
99800,138,0.1,-692.4896639492363,147.0,2221,0.02277074009180069
100000,138,0.1,-908.5894807484001,94.0,3316,0.036008141934871674
100200,139,0.1,-221.37990095838904,91.0,416,0.052866145968437195
100400,139,0.1,-523.4198265336454,118.0,1548,0.019816383719444275
100600,139,0.1,-755.0496390126646,70.0,2665,0.015384558588266373
100800,139,0.1,-1025.329512860626,59.0,3773,0.020656192675232887
101000,140,0.1,-347.0799058005214,94.0,885,0.0321185477077961
101200,140,0.1,-644.9097464606166,120.0,1999,0.023904919624328613
101400,140,0.1,-884.839637093246,83.0,3113,0.017038507387042046
101600,141,0.1,-188.51998993195593,99.0,190,0.030788278207182884
101800,141,0.1,-464.52990266121924,100.0,1325,0.018170934170484543
102000,141,0.1,-743.6898152474314,101.0,2448,0.02893577329814434
102200,141,0.1,-1065.069627488032,151.0,3538,0.020822731778025627
102400,142,0.1,-357.1299631819129,157.0,646,0.019886864349246025
102600,142,0.1,-571.1898348554969,98.0,1770,0.020006805658340454
102800,142,0.1,-869.1296870931983,126.0,2862,0.02811552956700325
103000,143,0.1,-187.52000018954277,155.0,26,0.019366243854165077
103200,143,0.1,-438.6498577296734,131.0,1116,0.014816032722592354
103400,143,0.1,-736.7697021663189,153.0,2222,0.01999031938612461
103600,143,0.1,-986.8795304000378,129.0,3316,0.017041677609086037
103800,144,0.1,-317.47992199100554,173.0,429,0.02146175317466259
104000,144,0.1,-495.0397438351065,79.0,1541,0.02185383439064026
104200,144,0.1,-831.5195361915976,151.0,2660,0.033504705876111984
104400,144,0.1,-1126.1892637554556,191.0,3779,0.02016388438642025
104600,145,0.1,-281.27973932027817,75.0,876,0.012067470699548721
104800,145,0.1,-594.7394923567772,143.0,1998,0.009905491024255753
105000,145,0.1,-828.2992576956749,138.0,3104,0.01205661240965128
105200,146,0.1,-269.91989898495376,199.0,192,0.012723885476589203
105400,146,0.1,-446.73959779553115,148.0,1326,0.009652983397245407
105600,146,0.1,-668.0892934780568,143.0,2455,0.009340887889266014
105800,146,0.1,-1029.3090202789754,262.0,3539,0.012647508643567562
106000,147,0.1,-278.6898342370987,110.0,656,0.01746470294892788
106200,147,0.1,-494.46961319446564,91.0,1759,0.021528558805584908
106400,147,0.1,-777.8193937540054,121.0,2870,0.024745726957917213
106600,148,0.1,-116.09998535737395,90.0,29,0.012082557193934917
106800,148,0.1,-396.11982941254973,108.0,1112,0.008305906318128109
107000,148,0.1,-662.2897019349039,106.0,2226,0.007669054437428713
107200,148,0.1,-914.1195449791849,110.0,3317,0.010891368612647057
107400,149,0.1,-293.21992045268416,162.0,419,0.012728414498269558
107600,149,0.1,-468.639752920717,79.0,1547,0.06582728773355484
107800,149,0.1,-772.0995526872575,125.0,2661,0.007914645597338676
108000,149,0.1,-1052.009366568178,141.0,3770,0.021743619814515114
108200,150,0.1,-351.64983114413917,110.0,880,0.01399775967001915
108400,150,0.1,-604.829682437703,93.0,1996,0.017311207950115204
108600,150,0.1,-884.4395297449082,94.0,3107,0.023691538721323013
108800,151,0.1,-137.6099893078208,48.0,200,0.10308021306991577
109000,151,0.1,-520.9298817142844,148.0,1325,0.012678787112236023
109200,151,0.1,-740.8598166927695,91.0,2450,0.047284483909606934
109400,151,0.1,-1066.3397008404136,131.0,3545,0.0181579552590847
109600,152,0.1,-269.2799646239728,69.0,653,0.013873526826500893
109800,152,0.1,-524.3399102073163,36.0,1774,0.01830029860138893
110000,152,0.1,-862.7597977500409,95.0,2867,0.014999032951891422
110200,153,0.1,-103.31000536307693,71.0,26,0.01347347442060709
110400,153,0.1,-384.9397866092622,88.0,1126,0.015343701466917992
110600,153,0.1,-692.3095599971712,132.0,2222,0.0654459148645401
110800,153,0.1,-897.2793876491487,79.0,3317,0.018232161179184914
111000,154,0.1,-220.3799214940518,96.0,425,0.07004851847887039
111200,154,0.1,-574.0897615533322,187.0,1545,0.108882375061512
111400,154,0.1,-769.129586039111,125.0,2661,0.018594354391098022
111600,154,0.1,-1035.7994139771909,134.0,3787,0.018258027732372284
111800,155,0.1,-368.1598411183804,135.0,880,0.01132090575993061
112000,155,0.1,-608.4096968751401,115.0,1993,0.02558000758290291
112200,155,0.1,-881.2195904832333,126.0,3104,0.009904667735099792
112400,156,0.1,-149.73996334895492,61.0,205,0.019798563793301582
112600,156,0.1,-468.83986669406295,96.0,1325,0.021468717604875565
112800,156,0.1,-727.8997617326677,79.0,2450,0.02144530974328518
113000,156,0.1,-994.1896424852312,62.0,3542,0.01529361680150032
113200,157,0.1,-247.7199467662722,43.0,646,0.04318182170391083
113400,157,0.1,-585.1799062732607,93.0,1768,0.037297241389751434
113600,157,0.1,-908.069751644507,138.0,2861,0.03781326487660408
113800,158,0.1,-148.43999313749373,114.0,27,0.03275028243660927
114000,158,0.1,-392.9798548165709,85.0,1127,0.024466300383210182
114200,158,0.1,-689.5096890870482,104.0,2226,0.026565873995423317
114400,158,0.1,-966.8995926324278,93.0,3312,0.03400356322526932
114600,159,0.1,-244.43997677974403,102.0,424,0.01865587756037712
114800,159,0.1,-540.0998543184251,103.0,1544,0.02891511842608452
115000,159,0.1,-840.0496691148728,119.0,2665,0.03317269682884216
115200,159,0.1,-1102.7394956033677,102.0,3776,0.039677850902080536
115400,160,0.1,-347.93990693986416,81.0,881,0.03594370186328888
115600,160,0.1,-671.2297249883413,124.0,1995,0.031142067164182663
115800,160,0.1,-962.8896714299917,130.0,3103,0.021708982065320015
116000,161,0.1,-166.1899999603629,77.0,198,0.023983709514141083
116200,161,0.1,-490.32993998378515,109.0,1325,0.02988266572356224
116400,161,0.1,-791.5097452625632,134.0,2452,0.021849000826478004
116600,161,0.1,-1015.669588945806,89.0,3533,0.017640147358179092
116800,162,0.1,-324.48992308974266,127.0,656,0.01795317977666855
117000,162,0.1,-529.14977607131,61.0,1766,0.018586695194244385
117200,162,0.1,-835.1296790540218,98.0,2865,0.01914137601852417
117400,163,0.1,-123.61000275611877,94.0,28,0.012720211409032345
117600,163,0.1,-436.16989493370056,144.0,1125,0.030789814889431
117800,163,0.1,-668.5097711086273,104.0,2225,0.015362964943051338
118000,163,0.1,-902.169665813446,67.0,3320,0.014704825356602669
118200,164,0.1,-291.6299422942102,162.0,413,0.023511547595262527
118400,164,0.1,-504.4998425208032,98.0,1546,0.02614419348537922
118600,164,0.1,-756.3297971449792,63.0,2669,0.01939055696129799
118800,164,0.1,-1123.3196924887598,138.0,3775,0.02080836147069931
119000,165,0.1,-349.519951807335,95.0,879,0.022947192192077637
119200,165,0.1,-615.6398408282548,70.0,2003,0.035197485238313675
119400,165,0.1,-904.939707743004,83.0,3111,0.02197660133242607
119600,166,0.1,-192.269978730008,105.0,203,0.020246092230081558
119800,166,0.1,-453.58988782577217,80.0,1329,0.031217794865369797
120000,166,0.1,-758.7698084991425,103.0,2448,0.023067966103553772
120200,166,0.1,-1002.3797447364777,62.0,3538,0.025415897369384766
120400,167,0.1,-363.989861337468,168.0,650,0.015521460212767124
120600,167,0.1,-656.7697008531541,205.0,1763,0.021259186789393425
120800,167,0.1,-818.779469339177,116.0,2867,0.019251259043812752
121000,168,0.1,-93.33997651748359,67.0,29,0.015443075448274612
121200,168,0.1,-375.2697097938508,99.0,1119,0.0172443650662899
121400,168,0.1,-654.249475447461,139.0,2227,0.02576037123799324
121600,168,0.1,-898.2392167728394,145.0,3311,0.017058681696653366
121800,169,0.1,-380.77990024350584,260.0,413,0.01751866191625595
122000,169,0.1,-467.0997051503509,90.0,1543,0.0234083104878664
122200,169,0.1,-713.8294557835907,94.0,2670,0.016434403136372566
122400,169,0.1,-959.6291403081268,107.0,3781,0.011359517462551594
122600,170,0.1,-384.6596914436668,189.0,877,0.014709314331412315
122800,170,0.1,-600.2393585350364,180.0,1993,0.012308776378631592
123000,170,0.1,-726.198989501223,83.0,3103,0.017131686210632324
123200,171,0.1,-258.759928137064,193.0,198,0.007223064079880714
123400,171,0.1,-573.4495777189732,285.0,1320,0.010757476091384888
123600,171,0.1,-689.5192123949528,180.0,2442,0.021761562675237656
123800,171,0.1,-951.9288612902164,225.0,3536,0.01574617251753807
124000,172,0.1,-311.08977952226996,158.0,655,0.018670912832021713
124200,172,0.1,-513.1694942973554,128.0,1767,0.016727525740861893
124400,172,0.1,-699.3392168544233,64.0,2868,0.028248824179172516
124600,173,0.1,-69.81000262126327,36.0,28,0.01600225269794464
124800,173,0.1,-443.25987869128585,136.0,1119,0.015486287884414196
125000,173,0.1,-714.8297825418413,128.0,2221,0.0211113840341568
125200,173,0.1,-984.6896744333208,114.0,3319,0.018603553995490074
125400,174,0.1,-269.659953141585,131.0,424,0.019377337768673897
125600,174,0.1,-578.919777655974,160.0,1547,0.01629790849983692
125800,174,0.1,-764.7796523813158,71.0,2668,0.013247367925941944
126000,174,0.1,-1052.1495659593493,80.0,3783,0.022846419364213943
126200,175,0.1,-398.3799484334886,142.0,883,0.020742926746606827
126400,175,0.1,-649.879827555269,101.0,1998,0.027852244675159454
126600,175,0.1,-903.1797304712236,63.0,3111,0.012915825471282005
126800,176,0.1,-201.29998859018087,114.0,198,0.015731625258922577
127000,176,0.1,-495.4998973235488,119.0,1332,0.017565563321113586
127200,176,0.1,-779.6598127707839,113.0,2440,0.013471115380525589
127400,176,0.1,-1018.3497331961989,69.0,3541,0.024350492283701897
127600,177,0.1,-248.9699198268354,54.0,651,0.019673243165016174
127800,177,0.1,-569.0798312686384,91.0,1764,0.013627875596284866
128000,177,0.1,-923.5896908305585,166.0,2870,0.020199891179800034
128200,178,0.1,-86.06999319791794,51.0,31,0.01515931449830532
128400,178,0.1,-451.2298557162285,147.0,1114,0.014570740982890129
128600,178,0.1,-688.5996643900871,112.0,2217,0.009647153317928314
128800,178,0.1,-975.229486644268,146.0,3322,0.015306192450225353
129000,179,0.1,-226.75992389954627,89.0,420,0.012748317793011665
129200,179,0.1,-509.7696570996195,118.0,1545,0.012219846248626709
129400,179,0.1,-746.9494704846293,103.0,2664,0.011024595238268375
129600,179,0.1,-986.1992900017649,82.0,3780,0.009144984185695648
129800,180,0.1,-336.81985160522163,109.0,880,0.016425026580691338
130000,180,0.1,-625.4196536224335,130.0,1997,0.01120185386389494
130200,180,0.1,-867.7295257728547,109.0,3103,0.013989454135298729
130400,181,0.1,-145.98997579701245,58.0,201,0.013689082115888596
130600,181,0.1,-485.7599090207368,117.0,1322,0.011624271050095558
130800,181,0.1,-702.7898448575288,58.0,2446,0.012229254469275475
131000,181,0.1,-1055.2797654736787,129.0,3533,0.05897125229239464
131200,182,0.1,-283.3899113815278,88.0,654,0.013003019616007805
131400,182,0.1,-578.1198160331696,113.0,1767,0.012754746712744236
131600,182,0.1,-904.4696728866547,153.0,2875,0.04803679510951042
131800,183,0.1,-75.75000649318099,45.0,26,0.01163294818252325
132000,183,0.1,-453.2699287496507,147.0,1119,0.04678451642394066
132200,183,0.1,-635.4397991262376,43.0,2232,0.09881336241960526
132400,183,0.1,-1001.049681480974,133.0,3313,0.009567861445248127
132600,184,0.1,-209.65995889529586,71.0,416,0.021724043413996696
132800,184,0.1,-498.7098794542253,77.0,1547,0.052194952964782715
133000,184,0.1,-791.8698263727129,92.0,2668,0.016976580023765564
133200,184,0.1,-1060.9298043809831,79.0,3779,0.012038122862577438
133400,185,0.1,-366.03987246751785,106.0,882,0.01027306355535984
133600,185,0.1,-623.979757130146,85.0,1994,0.014678645879030228
133800,185,0.1,-903.5896316170692,86.0,3103,0.009437226690351963
134000,186,0.1,-190.7899837717414,101.0,197,0.08772233873605728
134200,186,0.1,-472.7398925051093,105.0,1317,0.015275761485099792
